Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
P-0004488-T01-IM5	9	0.443	14.566	161.844%	2.691	89.7%	2.00833	0.336
P-0004516-T02-IM5	1	0.256	1.884	188.4%	0.967	96.7%	2.84794	0.237
P-0004588-T01-IM5	5	0.583	7.741	154.82%	1.869	83.584%	1.76298	0.57
P-0004591-T01-IM5	3	0.227	5.591	186.367%	1.692	97.688%	2.77845	0.154
P-0004607-T03-IM5	5	0.425	7.851	157.02%	2.032	90.874%	2.1946	0.371
P-0004612-T01-IM5	3	0.531	4.753	158.433%	1.487	85.852%	1.68922	0.514
P-0004613-T01-IM5	2	0.369	3.529	176.45%	1.316	93.055%	2.1382	0.344
P-0004615-T01-IM5	14	0.495	20.149	143.921%	3.687	86.903%	1.68613	0.386
P-0004643-T01-IM5	7	0.372	11.614	165.914%	2.467	93.244%	2.47659	0.273
P-0004655-T01-IM5	2	0.402	3.486	174.3%	1.3	91.924%	2.55187	0.382
P-0004658-T01-IM5	11	0.623	14.408	130.982%	3.961	79.22%	1.49606	0.6
P-0004659-T01-IM5	10	0.503	14.92	149.2%	2.733	86.425%	1.73353	0.408
P-0004678-T01-IM5	2	0.125	3.841	192.05%	1.43	101.116%	3.66895	0.067
P-0004687-T01-IM5	32	0.642	36.315	113.484%	5.129	77.323%	1.09404	0.484
P-0004693-T01-IM5	10	0.342	16.88	168.8%	2.994	94.679%	2.09168	0.169
P-0004695-T01-IM5	6	0.47	9.245	154.083%	2.794	88.354%	1.55995	0.437
P-0004696-T01-IM5	4	0.617	5.77	144.25%	1.608	80.4%	1.43351	0.601
P-0004699-T01-IM5	15	0.485	21.879	145.86%	3.398	87.736%	1.54317	0.317
P-0004709-T01-IM5	5	0.353	8.819	176.38%	2.093	93.602%	2.53075	0.277
P-0004714-T01-IM5	13	0.591	19.606	150.815%	3.547	81.374%	1.71645	0.539
P-0004718-T01-IM5	4	0.228	7.466	186.65%	1.952	97.6%	2.96356	0.122
P-0004725-T01-IM5	2	0.227	3.809	190.45%	1.377	97.369%	3.09582	0.178
P-0004729-T02-IM6	6	0.383	10.324	172.067%	2.263	92.387%	2.26261	0.301
P-0004739-T02-IM6	4	0.222	7.576	189.4%	2.389	97.531%	3.02186	0.149
P-0004743-T01-IM5	3	0.083	5.857	195.233%	1.762	101.729%	4.24763	-0.033
P-0004747-T01-IM5	1	0.049	1.983	198.3%	1.007	100.7%	4.7776	-0.014
P-0004752-T03-IM6	1	0.019	1.993	199.3%	1.012	101.2%	5.72819	-0.051
P-0004759-T01-IM5	1	0.147	1.949	194.9%	0.99	99.0%	3.67097	0.108
P-0004790-T01-IM5	6	0.567	8.973	149.55%	2.372	83.863%	1.69503	0.546
P-0004802-T01-IM5	10	0.479	16.249	162.49%	3.049	88.017%	2.15823	0.4
P-0004847-T01-IM5	2	0.134	3.887	194.35%	1.405	99.349%	3.57746	0.049
P-0004858-T02-IM5	7	0.461	11.407	162.957%	2.667	88.9%	1.84707	0.409
P-0004860-T01-IM5	12	0.358	19.056	158.8%	3.323	95.927%	2.41581	0.19
P-0004861-T01-IM5	7	0.4	11.004	157.2%	2.756	91.867%	1.89557	0.333
P-0004863-T01-IM5	39	0.684	38.336	98.297%	6.148	72.963%	0.83774	0.561
P-0004873-T01-IM5	9	0.56	13.652	151.689%	2.515	83.833%	1.59352	0.511
P-0004875-T01-IM5	10	0.465	15.764	157.64%	2.8	88.544%	1.74748	0.354
P-0004878-T01-IM5	1	0.056	1.981	198.1%	1.005	100.5%	4.63237	-0.005
P-0004882-T01-IM5	4	0.16	7.557	188.925%	2.009	100.45%	3.05922	0.05
P-0004890-T01-IM5	11	0.488	16.483	149.845%	3.152	87.421%	1.90918	0.398
P-0004891-T01-IM5	11	0.429	17.543	159.482%	3.257	90.333%	1.87733	0.311
P-0004927-T01-IM5	4	0.305	7.274	181.85%	1.905	95.25%	2.68496	0.232
P-0004934-T01-IM5	14	0.594	17.965	128.321%	3.218	80.45%	1.31104	0.508
P-0004961-T02-IM5	4	0.206	7.511	187.775%	1.966	98.3%	2.95178	0.092
P-0004988-T01-IM5	9	0.473	14.286	158.733%	2.646	88.2%	1.92865	0.38
P-0004990-T01-IM5	7	0.222	13.023	186.043%	2.946	98.2%	2.87408	0.079
P-0004995-T01-IM5	3	0.423	5.269	175.633%	1.587	91.625%	2.1699	0.404
P-0005017-T02-IM5	3	0.162	5.619	187.3%	1.755	101.325%	3.27706	0.094
P-0005020-T01-IM5	3	0.212	5.729	190.967%	2.186	97.761%	3.16335	0.164
P-0005024-T01-IM5	6	0.348	10.532	175.533%	2.297	93.775%	2.27966	0.249
P-0005034-T01-IM5	6	0.38	9.844	164.067%	2.278	92.999%	2.00812	0.301
P-0005048-T01-IM5	3	0.385	5.096	169.867%	1.599	92.318%	2.37852	0.347
P-0005059-T01-IM5	4	0.153	7.563	189.075%	2.019	100.95%	3.39312	0.045
P-0005063-T01-IM5	1	0.258	1.883	188.3%	0.967	96.7%	2.84178	0.239
P-0005069-T01-IM5	2	0.236	3.768	188.4%	1.374	97.156%	3.61511	0.189
P-0005080-T01-IM5	35	0.573	39.601	113.146%	6.325	82.344%	1.12696	0.39
P-0005094-T01-IM5	3	0.133	5.76	192.0%	1.741	100.517%	3.49717	0.036
P-0005114-T03-IM6	7	0.234	12.744	182.057%	2.602	98.346%	2.88865	0.064
P-0005123-T01-IM5	7	0.436	11.198	159.971%	2.381	89.993%	1.85582	0.357
P-0005148-T01-IM5	8	0.497	11.657	145.712%	3.008	86.833%	1.6698	0.45
P-0005170-T01-IM5	4	0.229	7.172	179.3%	1.997	99.85%	3.10419	0.156
P-0005173-T01-IM5	14	0.427	22.562	161.157%	3.632	90.8%	1.87564	0.264
P-0005178-T01-IM5	4	0.36	6.841	171.025%	2.286	93.326%	2.80001	0.323
P-0005179-T01-IM5	12	0.482	18.798	156.65%	3.939	88.079%	1.67878	0.421
P-0005190-T01-IM5	3	0.258	5.536	184.533%	1.675	96.706%	3.38596	0.193
P-0005191-T01-IM5	9	0.381	14.951	166.122%	2.78	92.667%	2.08159	0.247
P-0005194-T01-IM5	15	0.596	21.207	141.38%	3.51	80.525%	1.48519	0.517
P-0005198-T01-IM5	2	0.112	3.89	194.5%	1.418	100.268%	4.21722	0.034
P-0005259-T01-IM5	3	0.436	4.975	165.833%	1.56	90.067%	2.83424	0.406
P-0005261-T01-IM5	9	0.543	14.418	160.2%	3.557	86.27%	1.74562	0.535
P-0005264-T03-IM6	6	0.305	10.672	177.867%	2.697	95.353%	2.3432	0.223
P-0005277-T02-IM5	4	0.249	7.098	177.45%	1.979	98.95%	2.92733	0.18
P-0005282-T01-IM5	13	0.485	19.3	148.462%	3.611	87.58%	1.7194	0.386
P-0005286-T01-IM5	2	0.257	3.671	183.55%	1.369	96.803%	2.57948	0.218
P-0005289-T01-IM5	10	0.459	16.312	163.12%	3.081	88.941%	1.89489	0.371
P-0005295-T01-IM5	4	0.052	7.878	196.95%	2.055	102.75%	4.35025	-0.128
P-0005316-T01-IM5	9	0.564	12.507	138.967%	2.748	82.855%	1.73817	0.513
P-0005320-T01-IM5	6	0.562	9.135	152.25%	2.053	83.813%	1.79889	0.53
P-0005337-T01-IM5	4	0.285	6.968	174.2%	1.945	97.25%	2.19506	0.221
P-0005380-T01-IM5	12	0.534	16.786	139.883%	3.166	84.615%	1.6674	0.447
P-0005393-T01-IM5	8	0.294	14.092	176.15%	2.723	96.273%	2.4753	0.131
P-0005435-T01-IM5	2	0.213	3.821	191.05%	1.382	97.722%	3.20387	0.158
P-0005464-T01-IM5	4	0.274	7.008	175.2%	1.956	97.8%	2.21099	0.209
P-0005476-T01-IM5	18	0.569	24.93	138.5%	4.198	82.33%	1.44243	0.475
P-0005483-T02-IM5	6	0.366	10.401	173.35%	2.28	93.081%	2.32775	0.276
P-0005504-T01-IM5	1	0.066	1.977	197.7%	1.004	100.4%	4.46823	0.008
P-0005510-T01-IM5	5	0.427	8.344	166.88%	2.024	90.516%	2.70635	0.372
P-0005523-T01-IM5	2	0.12	3.882	194.1%	1.415	100.056%	3.95007	0.044
P-0005527-T01-IM5	6	0.212	10.965	182.75%	2.442	99.694%	2.86827	0.076
P-0005533-T01-IM5	5	0.306	8.717	174.34%	2.143	95.838%	3.19639	0.223
P-0005537-T01-IM5	3	0.093	5.839	194.633%	1.757	101.44%	3.97298	-0.02
P-0005543-T02-IM5	12	0.429	18.171	151.425%	3.402	90.922%	1.82999	0.306
P-0005544-T01-IM5	5	0.171	9.429	188.58%	2.234	99.908%	3.12752	0.021
P-0005553-T01-IM5	3	0.131	5.773	192.433%	1.738	100.343%	4.03098	0.029
P-0005562-T01-IM5	2	0.226	3.711	185.55%	1.384	97.864%	3.4615	0.183
P-0005567-T01-IM5	10	0.52	14.965	149.65%	2.959	85.419%	1.92714	0.449
P-0005573-T01-IM5	3	0.312	5.267	175.567%	1.651	95.321%	2.14664	0.265
P-0005580-T01-IM5	1	0.156	1.93	193.0%	0.99	99.0%	3.34681	0.124
P-0005629-T02-IM5	3	0.132	5.802	193.4%	1.729	99.824%	3.49598	0.01
P-0005633-T01-IM5	1	0.058	1.98	198.0%	1.005	100.5%	4.6035	-0.003
P-0005644-T01-IM5	1	0.216	1.925	192.5%	0.977	97.7%	3.28401	0.194
P-0005645-T02-IM5	9	0.353	15.077	167.522%	2.825	94.167%	2.27676	0.21
P-0005694-T01-IM5	7	0.324	12.142	173.457%	2.514	95.02%	2.48325	0.201
P-0005707-T01-IM5	16	0.486	22.064	137.9%	3.751	88.412%	1.51371	0.341
P-0005711-T01-IM5	2	0.198	3.747	187.35%	1.397	98.783%	3.34229	0.151
P-0005721-T01-IM5	6	0.242	10.979	182.983%	2.392	97.653%	2.61927	0.094
P-0005734-T02-IM5	7	0.348	12.131	173.3%	2.482	93.811%	2.27647	0.231
P-0005743-T02-IM5	3	0.281	5.58	186.0%	1.663	96.013%	2.79163	0.225
P-0005752-T01-IM5	4	0.219	7.392	184.8%	1.968	98.4%	2.75255	0.125
P-0005763-T01-IM5	1	0.215	1.903	190.3%	0.977	97.7%	3.02572	0.19
P-0005786-T01-IM5	1	0.021	1.993	199.3%	1.011	101.1%	5.6332	-0.049
P-0005845-T01-IM5	3	0.23	5.459	181.967%	1.708	98.611%	2.70841	0.171
P-0005847-T01-IM5	5	0.412	8.277	165.54%	2.038	91.142%	2.20151	0.352
P-0005848-T01-IM5	17	0.608	25.078	147.518%	4.51	81.002%	1.49019	0.572
P-0005849-T01-IM5	10	0.627	13.681	136.81%	2.734	78.924%	1.53662	0.587
P-0005850-T01-IM5	13	0.582	18.137	139.515%	2.941	81.569%	1.7452	0.489
P-0005863-T01-IM5	1	0.128	1.942	194.2%	0.997	99.7%	3.54656	0.092
P-0005868-T02-IM5	3	0.279	5.501	183.367%	2.148	96.061%	2.48807	0.246
P-0005871-T01-IM5	3	0.096	5.834	194.467%	1.756	101.383%	4.40224	-0.016
P-0005872-T01-IM5	1	0.315	1.891	189.1%	0.96	96.0%	2.90793	0.317
P-0005873-T02-IM6	10	0.557	15.393	153.93%	3.584	84.476%	1.77461	0.531
P-0005881-T02-IM5	6	0.414	10.143	169.05%	2.232	91.121%	2.18249	0.343
P-0005895-T01-IM5	5	0.501	7.904	158.08%	1.944	86.938%	1.83693	0.461
P-0005897-T02-IM5	4	0.16	7.543	188.575%	2.014	100.7%	3.33988	0.054
P-0005903-T01-IM5	10	0.354	16.756	167.56%	3.251	93.848%	2.038	0.219
P-0005925-T02-IM5	15	0.593	21.639	144.26%	3.905	81.425%	1.46068	0.539
P-0005927-T01-IM5	4	0.092	7.745	193.625%	2.056	102.8%	3.4878	-0.036
P-0005942-T01-IM5	3	0.164	5.716	190.533%	1.722	99.42%	3.38456	0.072
P-0005959-T01-IM5	8	0.402	13.293	166.162%	2.59	91.57%	1.87484	0.293
P-0005962-T01-IM5	2	0.051	3.957	197.85%	1.43	101.116%	4.59195	-0.066
P-0005974-T01-IM5	4	0.27	7.227	180.675%	1.934	96.7%	2.8341	0.191
P-0005975-T01-IM5	8	0.474	12.918	161.475%	2.498	88.318%	1.83575	0.399
P-0005981-T01-IM5	8	0.365	13.446	168.075%	2.946	93.161%	2.17797	0.269
P-0005985-T01-IM5	7	0.437	11.194	159.914%	2.38	89.956%	2.09075	0.358
P-0005990-T01-IM5	2	0.277	3.767	188.35%	1.362	96.308%	2.84465	0.247
P-0006002-T01-IM5	1	0.029	1.99	199.0%	1.01	101.0%	5.28874	-0.039
P-0006021-T01-IM5	5	0.29	9.027	180.54%	2.142	95.793%	2.89356	0.189
P-0006028-T01-IM5	3	0.271	5.511	183.7%	1.668	96.302%	2.9063	0.21
P-0006046-T01-IM5	21	0.686	25.738	122.562%	3.964	73.61%	1.19057	0.62
P-0006047-T02-IM5	2	0.099	3.917	195.85%	1.416	100.126%	4.09402	0.0
P-0006060-T01-IM5	24	0.62	30.623	127.596%	4.585	78.632%	1.24129	0.503
P-0006065-T01-IM5	2	0.079	3.923	196.15%	1.429	101.046%	3.94734	-0.008
P-0006071-T01-IM5	19	0.566	25.508	134.253%	4.124	82.48%	1.37167	0.447
P-0006084-T01-IM5	5	0.251	9.16	183.2%	2.173	97.18%	2.64129	0.134
P-0006088-T01-IM5	7	0.378	11.834	169.057%	2.451	92.639%	2.31239	0.276
P-0006094-T01-IM5	11	0.507	16.663	151.482%	3.557	86.27%	1.83543	0.446
P-0006105-T01-IM5	4	0.153	7.563	189.075%	2.019	100.95%	3.49682	0.045
P-0006114-T01-IM5	2	0.139	3.863	193.15%	1.408	99.561%	3.43647	0.068
P-0006115-T01-IM5	23	0.307	35.915	156.152%	6.111	97.854%	2.01238	0.065
P-0006116-T02-IM6	5	0.18	9.425	188.5%	2.622	99.102%	3.00412	0.074
P-0006123-T01-IM5	2	0.393	3.669	183.45%	1.326	93.762%	2.49797	0.409
P-0006127-T01-IM5	6	0.48	10.219	170.317%	2.507	88.636%	2.25417	0.45
P-0006133-T01-IM5	61	0.794	58.939	96.621%	11.421	63.158%	0.74969	0.771
P-0006134-T01-IM5	6	0.38	10.341	172.35%	2.266	92.509%	2.31222	0.296
P-0006139-T02-IM6	4	0.219	7.372	184.3%	1.971	98.55%	3.24014	0.128
P-0006140-T01-IM5	8	0.281	13.961	174.513%	3.075	97.24%	2.48108	0.165
P-0006149-T02-IM5	3	0.261	5.388	179.6%	1.687	97.399%	3.28448	0.206
P-0006151-T01-IM5	6	0.327	10.849	180.817%	3.277	94.599%	2.40246	0.281
P-0006171-T01-IM5	1	0.215	1.903	190.3%	0.977	97.7%	3.02572	0.19
P-0006172-T01-IM5	5	0.489	8.362	167.24%	1.981	88.593%	1.95034	0.468
P-0006175-T01-IM5	15	0.584	19.5	130.0%	3.549	81.42%	1.29851	0.502
P-0006191-T01-IM5	3	0.368	5.337	177.9%	1.615	93.242%	2.49476	0.332
P-0006198-T01-IM5	1	0.51	1.769	176.9%	0.906	90.6%	2.15987	0.523
P-0006206-T01-IM5	1	0.134	1.954	195.4%	0.992	99.2%	3.76385	0.092
P-0006210-T01-IM5	4	0.261	7.057	176.425%	1.968	98.4%	2.39921	0.193
P-0006221-T02-IM5	13	0.535	19.391	149.162%	4.292	85.84%	1.47749	0.504
P-0006268-T01-IM5	2	0.028	3.977	198.85%	1.437	101.611%	5.23433	-0.099
P-0006280-T02-IM6	5	0.325	8.911	178.22%	2.115	94.586%	2.38732	0.238
P-0006289-T01-IM5	5	0.301	8.477	169.54%	2.18	97.493%	2.45073	0.228
P-0006290-T01-IM5	14	0.67	17.138	122.414%	2.995	74.875%	1.25198	0.613
P-0006292-T01-IM5	1	0.427	1.852	185.2%	0.939	93.9%	2.6045	0.456
P-0006294-T01-IM5	4	0.14	7.671	191.775%	2.004	100.2%	3.26253	-0.003
P-0006311-T02-IM5	7	0.473	10.968	156.686%	2.332	88.141%	1.84628	0.403
P-0006312-T02-IM5	3	0.163	5.717	190.567%	1.722	99.42%	3.16073	0.071
P-0006314-T01-IM5	8	0.335	13.748	171.85%	2.676	94.611%	2.0434	0.196
P-0006321-T01-IM5	2	0.236	3.769	188.45%	1.374	97.156%	3.63461	0.188
P-0006341-T01-IM5	19	0.591	25.937	136.511%	4.5	80.822%	1.33016	0.511
P-0006343-T01-IM5	6	0.41	10.269	171.15%	2.239	91.407%	2.51373	0.341
P-0006351-T01-IM5	8	0.672	10.728	134.1%	2.157	76.261%	1.42564	0.649
P-0006364-T01-IM5	6	0.398	10.489	174.817%	2.603	92.03%	2.22388	0.349
P-0006370-T01-IM5	2	0.2	3.832	191.6%	1.386	98.005%	3.18208	0.141
P-0006372-T01-IM5	3	0.363	5.345	178.167%	1.617	93.358%	2.53734	0.326
P-0006397-T01-IM5	2	0.229	3.707	185.35%	1.383	97.793%	3.35445	0.186
P-0006402-T01-IM5	6	0.263	10.509	175.15%	2.419	98.755%	2.78645	0.159
P-0006415-T01-IM5	4	0.278	6.995	174.875%	1.952	97.6%	2.72404	0.213
P-0006421-T01-IM5	9	0.526	13.897	154.411%	3.118	86.478%	1.74883	0.5
P-0006457-T01-IM5	7	0.443	11.637	166.243%	2.999	90.423%	1.95343	0.409
P-0006471-T01-IM5	2	0.196	3.835	191.75%	1.387	98.076%	3.25269	0.135
P-0006474-T01-IM5	14	0.473	22.184	158.457%	4.324	88.263%	2.053	0.391
P-0006485-T01-IM5	11	0.586	16.387	148.973%	3.376	81.88%	1.65349	0.547
P-0006516-T01-IM5	2	0.234	3.77	188.5%	1.375	97.227%	3.69492	0.187
P-0006561-T03-IM6	4	0.319	6.847	171.175%	1.914	95.7%	2.38464	0.26
P-0006566-T01-IM5	4	0.355	7.156	178.9%	1.874	93.7%	2.91482	0.301
P-0006569-T01-IM5	3	0.256	5.652	188.4%	2.901	96.7%	2.84794	0.237
P-0006582-T02-IM5	4	0.175	7.589	189.725%	1.983	99.15%	3.04877	0.047
P-0006588-T01-IM5	1	0.156	1.93	193.0%	0.99	99.0%	3.34681	0.124
P-0006596-T01-IM5	3	0.371	5.13	171.0%	1.609	92.896%	2.6533	0.331
P-0006606-T02-IM5	3	0.045	5.933	197.767%	1.766	101.96%	4.53095	-0.117
P-0006607-T02-IM5	1	0.112	1.949	194.9%	1.0	100.0%	3.67787	0.074
P-0006637-T01-IM5	8	0.426	12.976	162.2%	2.559	90.474%	1.78292	0.328
P-0006640-T01-IM5	3	0.389	5.087	169.567%	1.596	92.145%	2.5999	0.352
P-0006642-T01-IM5	20	0.434	30.135	150.675%	4.499	91.835%	1.60089	0.225
P-0006654-T02-IM6	3	0.206	5.644	188.133%	1.701	98.207%	3.00339	0.125
P-0006663-T01-IM5	20	0.533	27.525	137.625%	4.934	84.617%	1.43851	0.429
P-0006671-T01-IM5	2	0.543	3.305	165.25%	1.229	86.903%	1.80768	0.542
P-0006677-T02-IM6	9	0.601	13.19	146.556%	2.443	81.433%	1.61677	0.565
P-0006713-T01-IM5	43	0.64	47.027	109.365%	7.744	77.056%	0.91258	0.523
P-0006718-T01-IM5	14	0.428	22.415	160.107%	4.24	90.397%	1.78053	0.316
P-0006720-T01-IM5	1	0.256	1.884	188.4%	0.967	96.7%	2.84794	0.237
P-0006747-T01-IM5	6	0.462	9.98	166.333%	3.123	90.153%	1.99667	0.45
P-0006768-T03-IM6	13	0.669	15.878	122.138%	3.285	75.363%	1.25193	0.632
P-0006776-T01-IM5	2	0.256	3.768	188.4%	1.934	96.7%	2.84794	0.237
P-0006779-T01-IM5	4	0.191	7.309	182.725%	2.031	101.55%	3.26892	0.113
P-0006783-T01-IM5	6	0.487	9.517	158.617%	2.145	87.569%	1.93323	0.435
P-0006789-T01-IM5	2	0.071	3.941	197.05%	1.424	100.692%	4.21762	-0.039
P-0006793-T02-IM6	33	0.631	37.126	112.503%	5.752	77.56%	1.04085	0.492
P-0006810-T01-IM5	3	0.234	5.45	181.667%	1.706	98.496%	4.35962	0.176
P-0006814-T02-IM5	3	0.178	5.693	189.767%	1.715	99.016%	3.3701	0.089
P-0006844-T01-IM5	4	0.244	7.301	182.525%	1.952	97.6%	2.91879	0.159
P-0006855-T01-IM5	4	0.219	7.486	187.15%	1.957	97.85%	3.09556	0.11
P-0006878-T01-IM5	5	0.554	7.852	157.04%	1.898	84.881%	2.00049	0.534
P-0006886-T01-IM5	4	0.38	6.912	172.8%	1.85	92.5%	2.0891	0.328
P-0006895-T01-IM5	35	0.661	38.951	111.289%	5.859	75.017%	0.99087	0.538
P-0006896-T01-IM5	9	0.401	15.279	169.767%	3.306	91.692%	1.97429	0.322
P-0006915-T01-IM5	5	0.214	9.245	184.9%	2.206	98.655%	2.78268	0.089
P-0006920-T01-IM5	6	0.163	11.31	188.5%	2.46	100.429%	3.17152	-0.021
P-0006921-T01-IM5	2	0.287	3.633	181.65%	1.355	95.813%	3.60914	0.251
P-0006924-T01-IM5	2	0.375	3.52	176.0%	1.313	92.843%	3.07548	0.351
