Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
P-0013387-T01-IM5	6	0.384	9.631	160.517%	2.284	93.244%	2.53779	0.31
P-0013429-T01-IM5	8	0.522	11.771	147.138%	2.956	85.332%	2.12907	0.479
P-0013435-T02-IM6	2	0.536	2.539	126.95%	1.212	85.701%	4.14753	0.522
P-0013437-T01-IM5	5	0.345	8.764	175.28%	2.099	93.87%	2.54419	0.266
P-0013458-T01-IM5	3	0.224	5.661	188.7%	1.689	97.514%	3.08143	0.142
P-0013459-T01-IM5	15	0.642	19.096	127.307%	3.999	79.98%	1.8718	0.599
P-0013460-T01-IM5	10	0.429	15.308	153.08%	3.38	90.334%	1.99642	0.344
P-0013490-T01-IM5	11	0.542	15.183	138.027%	3.256	84.07%	1.76752	0.478
P-0013509-T01-IM5	16	0.721	18.544	115.9%	3.439	70.198%	1.18693	0.683
P-0013511-T01-IM5	10	0.551	13.781	137.81%	2.641	83.516%	1.8552	0.472
P-0013522-T04-IM6	2	0.297	3.191	159.55%	1.456	102.955%	2.65351	0.275
P-0013531-T01-IM5	3	0.154	5.847	194.9%	2.21	98.834%	3.69019	0.075
P-0013534-T01-IM5	2	0.148	3.844	192.2%	1.408	99.561%	3.73561	0.083
P-0013582-T01-IM5	2	0.302	3.682	184.1%	1.349	95.389%	2.55006	0.27
P-0013600-T01-IM5	2	0.324	3.118	155.9%	1.431	101.187%	3.05807	0.303
P-0013604-T01-IM5	19	0.662	20.672	108.8%	3.602	75.107%	1.25598	0.578
P-0013618-T02-IM6	2	0.536	2.539	126.95%	1.212	85.701%	4.29234	0.522
P-0013653-T01-IM5	8	0.327	14.012	175.15%	2.989	94.52%	2.2794	0.21
P-0013656-T01-IM5	3	0.774	2.2	73.333%	1.218	70.321%	2.73048	0.768
P-0013657-T01-IM5	40	0.701	38.432	96.08%	6.565	71.63%	0.79199	0.607
P-0013672-T01-IM5	3	0.526	5.102	170.067%	2.0	89.443%	1.98501	0.545
P-0013675-T01-IM5	4	0.13	7.728	193.2%	2.0	100.0%	3.73897	-0.048
P-0013677-T01-IM5	1	0.179	1.933	193.3%	0.984	98.4%	3.40228	0.148
P-0013696-T01-IM5	8	0.544	11.994	149.925%	4.21	133.132%	12.08874	0.526
P-0013701-T01-IM5	10	0.449	15.318	153.18%	3.102	89.547%	1.65956	0.357
P-0013702-T01-IM5	8	0.306	13.313	166.412%	2.819	99.667%	2.74661	0.199
P-0013705-T01-IM5	3	0.363	5.257	175.233%	1.615	93.242%	2.328	0.322
P-0013710-T01-IM5	3	0.395	5.237	174.567%	1.596	92.145%	2.31959	0.362
P-0013719-T01-IM5	6	0.378	9.589	159.817%	2.332	95.204%	2.75907	0.311
P-0013721-T02-IM6	5	0.514	7.449	148.98%	1.918	85.776%	1.82954	0.474
P-0013748-T01-IM5	2	0.065	3.952	197.6%	1.421	100.48%	4.43206	-0.077
P-0013752-T01-IM5	4	0.183	7.617	190.425%	1.972	98.6%	3.26268	0.039
P-0013755-T02-IM6	19	0.477	27.414	144.284%	4.413	92.017%	1.9296	0.336
P-0013761-T01-IM5	1	0.434	1.839	183.9%	0.934	93.4%	2.5171	0.455
P-0013763-T01-IM5	4	0.285	7.228	180.7%	1.92	96.0%	2.79995	0.207
P-0013768-T01-IM5	172	0.856	114.091	66.332%	16.696	51.922%	0.39785	0.789
P-0013790-T01-IM5	5	0.767	4.572	91.44%	1.437	64.265%	1.05178	0.752
P-0013794-T01-IM5	2	0.326	3.657	182.85%	1.34	94.752%	3.2146	0.299
P-0013796-T02-IM6	5	0.255	9.277	185.54%	2.163	96.732%	2.7168	0.123
P-0013813-T01-IM5	13	0.408	21.029	161.762%	3.299	91.498%	1.93448	0.207
P-0013825-T01-IM5	1	0.165	1.957	195.7%	0.987	98.7%	3.83526	0.137
P-0013855-T02-IM6	2	0.536	2.54	127.0%	1.212	85.701%	4.90886	0.522
P-0013859-T01-IM5	5	0.472	7.909	158.18%	1.973	88.235%	2.23021	0.424
P-0013860-T01-IM5	4	0.262	7.144	178.6%	1.952	97.6%	3.26316	0.189
P-0013863-T01-IM5	5	0.216	9.323	186.46%	2.194	98.119%	2.8372	0.075
P-0013864-T01-IM5	2	0.543	2.93	146.5%	1.189	84.075%	1.33558	0.53
P-0013867-T01-IM5	9	0.462	13.508	150.089%	3.199	88.724%	1.85454	0.399
P-0013869-T01-IM5	1	0.407	1.608	160.8%	0.917	91.7%	1.62946	0.396
P-0013872-T01-IM5	9	0.388	15.036	167.067%	2.767	92.233%	2.07872	0.254
P-0013883-T01-IM5	1	0.165	1.957	195.7%	0.987	98.7%	3.83526	0.137
P-0013886-T01-IM5	1	0.86	0.928	92.8%	0.563	56.3%	0.62359	0.859
P-0013900-T01-IM5	10	0.348	17.276	172.76%	3.249	93.791%	2.1036	0.195
P-0013962-T01-IM5	4	0.626	6.141	153.525%	1.641	82.05%	1.9928	0.628
P-0013966-T01-IM5	3	0.375	4.666	155.533%	1.65	95.263%	3.2574	0.343
P-0013993-T01-IM5	8	0.376	13.026	162.825%	2.642	93.409%	2.36018	0.267
P-0013995-T01-IM5	6	0.309	9.997	166.617%	3.159	128.966%	19.38312	0.271
P-0013997-T01-IM5	6	0.483	9.499	158.317%	2.148	87.692%	1.70252	0.429
P-0014011-T02-IM6	1	0.738	1.262	126.2%	0.715	71.5%	0.997	0.737
P-0014061-T01-IM5	17	0.629	19.161	112.712%	3.401	78.024%	1.11227	0.532
P-0014062-T01-IM5	3	0.26	5.646	188.2%	1.673	96.591%	3.11135	0.199
P-0014065-T02-IM6	7	0.35	11.658	166.543%	2.502	94.567%	2.42546	0.248
P-0014075-T02-IM5	5	0.485	6.615	132.3%	2.212	98.924%	3.83528	0.456
P-0014087-T01-IM5	2	0.536	2.539	126.95%	1.212	85.701%	4.14461	0.522
P-0014089-T01-IM5	7	0.63	8.765	125.214%	2.054	77.634%	1.67387	0.592
P-0014120-T01-IM5	4	0.174	7.482	187.05%	2.008	100.4%	3.21928	0.076
P-0014127-T01-IM5	1	0.108	1.972	197.2%	0.994	99.4%	4.26178	0.045
P-0014128-T01-IM5	9	0.681	12.482	138.689%	2.754	76.382%	1.49795	0.67
P-0014135-T02-IM5	20	0.615	25.934	129.67%	4.023	78.898%	1.28747	0.509
P-0014139-T01-IM5	7	0.414	10.796	154.229%	2.734	91.133%	2.06091	0.349
P-0014156-T01-IM5	3	0.292	5.403	180.1%	1.659	95.782%	2.76852	0.238
P-0014162-T01-IM5	37	0.827	36.316	98.151%	6.395	60.159%	0.96604	0.804
P-0014172-T01-IM5	18	0.565	23.667	131.483%	4.369	82.566%	1.41286	0.476
P-0014177-T01-IM5	1	0.452	1.564	156.4%	0.892	89.2%	1.52308	0.443
P-0014181-T01-IM6	4	0.418	6.866	171.65%	1.824	91.2%	2.15103	0.378
P-0014187-T01-IM6	1	0.047	1.988	198.8%	1.002	100.2%	5.09476	-0.053
P-0014221-T01-IM6	3	0.442	4.426	147.533%	1.576	90.99%	2.83344	0.414
P-0014222-T01-IM6	2	0.113	3.881	194.05%	1.421	100.48%	3.51715	0.041
P-0014223-T02-IM6	1	0.757	1.27	127.0%	0.709	70.9%	1.00768	0.757
P-0014232-T02-IM6	7	0.434	10.88	155.429%	2.704	90.133%	2.12233	0.374
P-0014239-T01-IM6	1	0.177	1.954	195.4%	0.985	98.5%	3.76812	0.156
P-0014240-T01-IM6	13	0.519	18.325	140.962%	3.088	85.646%	1.60993	0.396
P-0014248-T01-IM6	1	0.137	1.964	196.4%	0.991	99.1%	4.02315	0.092
P-0014257-T01-IM6	10	0.329	17.528	175.28%	3.297	95.176%	2.40819	0.188
P-0014262-T02-IM6	5	0.392	7.754	155.08%	2.096	93.736%	2.34939	0.337
P-0014265-T01-IM6	2	0.133	3.861	193.05%	1.414	99.985%	4.04263	0.065
P-0014266-T01-IM6	3	0.295	5.43	181.0%	1.655	95.551%	3.15567	0.241
P-0014272-T01-IM6	6	0.228	11.122	185.367%	2.395	97.775%	2.77815	0.055
P-0014285-T02-IM6	4	0.199	7.408	185.2%	1.99	99.5%	2.84211	0.106
P-0014293-T01-IM6	14	0.577	17.17	122.643%	3.273	81.825%	1.54979	0.486
P-0014297-T01-IM6	4	0.386	6.852	171.3%	1.845	92.25%	2.21909	0.335
P-0014304-T02-IM6	4	0.193	7.615	190.375%	2.419	98.755%	3.31799	0.123
P-0014310-T02-IM6	7	0.631	8.266	118.086%	2.057	77.747%	1.51844	0.592
P-0014319-T01-IM6	3	0.185	5.749	191.633%	1.704	98.38%	3.25007	0.076
P-0014322-T02-IM6	72	0.783	58.016	80.578%	9.506	62.41%	0.59154	0.705
P-0014361-T01-IM6	22	0.491	31.491	143.141%	4.622	87.348%	1.46141	0.284
P-0014363-T01-IM6	4	0.27	7.268	181.7%	1.931	96.55%	2.88836	0.188
P-0014385-T02-IM6	3	0.698	2.692	89.733%	1.262	72.862%	11.75804	0.687
P-0014389-T01-IM6	5	0.293	9.143	182.86%	2.138	95.614%	2.79259	0.189
P-0014413-T01-IM6	5	0.318	9.011	180.22%	2.508	94.793%	2.43709	0.259
P-0014419-T01-IM6	5	0.43	8.253	165.06%	2.02	90.337%	2.71932	0.374
P-0014430-T01-IM6	5	0.156	9.545	190.9%	2.23	99.729%	3.38477	-0.037
P-0014437-T01-IM6	6	0.614	7.031	117.183%	2.308	81.6%	2.66265	0.591
P-0014439-T01-IM6	13	0.588	17.306	133.123%	4.13	82.6%	1.6438	0.548
P-0014451-T01-IM6	11	0.406	18.068	164.255%	3.032	91.418%	1.9757	0.243
P-0014453-T02-IM6	4	0.372	6.986	174.65%	1.858	92.9%	2.75285	0.318
P-0014471-T01-IM6	4	0.249	7.261	181.525%	1.953	97.65%	3.40422	0.167
P-0014487-T01-IM6	4	0.179	7.613	190.325%	2.429	99.164%	3.12528	0.107
P-0014496-T03-IM6	5	0.337	8.651	173.02%	2.11	94.362%	2.57088	0.259
P-0014497-T01-IM6	11	0.465	17.241	156.736%	3.26	90.416%	2.29836	0.379
P-0014502-T01-IM6	8	0.48	11.846	148.075%	2.5	88.388%	2.00409	0.406
P-0014506-T01-IM6	10	0.281	18.246	182.46%	5.081	96.022%	2.5446	0.213
P-0014511-T01-IM6	3	0.398	5.232	174.4%	1.595	92.087%	2.05831	0.366
P-0014524-T03-IM6	4	0.375	6.976	174.4%	1.855	92.75%	2.89431	0.323
P-0014525-T01-IM6	3	0.239	5.675	189.167%	1.682	97.11%	3.72222	0.164
P-0014526-T01-IM6	6	0.306	10.686	178.1%	2.335	95.326%	2.53418	0.19
P-0014544-T01-IM6	22	0.854	17.982	81.736%	4.076	54.468%	1.0179	0.84
P-0014546-T01-IM6	16	0.634	19.595	122.469%	3.95	77.466%	1.23645	0.579
P-0014554-T01-IM6	9	0.417	13.561	150.678%	2.776	92.533%	2.29839	0.317
P-0014569-T01-IM6	11	0.639	13.396	121.782%	4.557	77.027%	1.14564	0.622
P-0014572-T01-IM6	8	0.506	13.022	162.775%	2.752	87.026%	2.04291	0.462
P-0014612-T01-IM6	5	0.389	7.901	158.02%	2.327	104.067%	3.45221	0.35
P-0014614-T01-IM6	9	0.598	10.876	120.844%	2.433	81.1%	1.83373	0.543
P-0014640-T01-IM6	3	0.497	3.969	132.3%	1.561	90.124%	3.23974	0.476
P-0014645-T01-IM6	4	0.395	6.305	157.625%	1.859	92.95%	2.90019	0.351
P-0014688-T01-IM6	2	0.288	3.216	160.8%	1.464	103.52%	4.83079	0.266
P-0014724-T01-IM6	6	0.546	8.926	148.767%	2.06	84.099%	1.79771	0.504
P-0014729-T02-IM6	6	0.342	10.02	167.0%	2.328	95.04%	2.73334	0.256
P-0014734-T01-IM6	1	0.051	1.981	198.1%	1.008	100.8%	4.65234	-0.006
P-0014735-T01-IM6	2	0.148	3.891	194.55%	1.4	98.995%	3.64993	0.057
P-0014736-T01-IM6	5	0.223	9.238	184.76%	2.586	97.742%	3.1605	0.13
P-0014752-T01-IM6	5	0.305	9.138	182.76%	2.524	95.398%	2.64303	0.252
P-0014769-T02-IM6	1	0.452	1.564	156.4%	0.892	89.2%	1.52308	0.443
P-0014771-T01-IM6	4	0.255	7.368	184.2%	1.937	96.85%	2.75342	0.164
P-0014772-T01-IM6	9	0.699	9.341	103.789%	2.147	71.567%	1.4136	0.66
P-0014784-T01-IM6	13	0.513	20.16	155.077%	3.545	85.979%	1.71178	0.424
P-0014805-T01-IM6	4	0.516	6.461	161.525%	1.737	86.85%	1.93993	0.494
P-0014808-T03-IM6	6	0.421	9.639	160.65%	2.224	90.794%	2.05882	0.352
P-0014809-T03-IM6	6	0.264	10.561	176.017%	2.409	98.347%	2.83363	0.156
P-0014813-T01-IM6	25	0.589	29.985	119.94%	4.525	81.271%	1.17215	0.427
P-0014817-T01-IM6	6	0.32	10.628	177.133%	2.323	94.836%	2.57677	0.209
P-0014818-T01-IM6	31	0.877	25.97	83.774%	4.616	49.489%	0.91243	0.86
P-0014833-T01-IM6	8	0.425	13.025	162.812%	2.561	90.545%	1.92376	0.326
P-0014875-T01-IM6	7	0.479	10.704	152.914%	2.637	87.9%	1.91635	0.43
P-0014878-T01-IM6	4	0.38	5.957	148.925%	1.984	99.2%	3.68675	0.344
P-0014885-T01-IM6	2	0.138	3.898	194.9%	1.402	99.136%	3.80209	0.041
P-0014896-T02-IM6	1	0.757	1.27	127.0%	0.709	70.9%	1.00768	0.757
P-0014906-T01-IM6	3	0.498	3.967	132.233%	1.561	90.124%	3.17233	0.477
P-0014932-T01-IM6	6	0.403	9.634	160.567%	2.252	91.938%	2.31694	0.331
P-0014964-T01-IM6	1	0.137	1.964	196.4%	0.991	99.1%	4.02315	0.092
P-0014968-T05-IM6	2	0.171	3.821	191.05%	1.4	98.995%	3.24074	0.11
P-0014972-T01-IM6	12	0.634	15.818	131.817%	2.907	77.693%	1.43255	0.577
P-0014990-T01-IM6	7	0.532	9.171	131.014%	3.194	96.303%	3.63208	0.508
P-0015002-T01-IM6	2	0.356	3.626	181.3%	1.328	93.904%	2.74852	0.334
P-0015018-T01-IM6	40	0.69	42.323	105.808%	6.057	72.395%	0.94319	0.559
P-0015021-T01-IM6	6	0.68	8.67	144.5%	2.226	78.701%	1.77851	0.688
P-0015029-T01-IM6	3	0.376	4.661	155.367%	1.649	95.205%	3.0055	0.344
P-0015047-T01-IM6	16	0.592	21.599	134.994%	4.423	80.753%	1.39132	0.537
P-0015056-T01-IM6	9	0.47	14.29	158.778%	2.649	88.3%	1.93418	0.376
P-0015061-T01-IM6	5	0.514	6.413	128.26%	1.984	88.727%	2.62079	0.479
P-0015073-T01-IM6	6	0.656	8.334	138.9%	1.907	77.853%	1.46708	0.638
P-0015075-T01-IM6	5	0.198	9.42	188.4%	2.202	98.476%	3.09864	0.033
P-0015078-T01-IM6	9	0.42	14.665	162.944%	3.01	90.755%	1.85765	0.329
P-0015079-T02-IM6	2	0.609	1.994	99.7%	1.186	83.863%	2.91147	0.6
P-0015080-T01-IM6	16	0.582	21.668	135.425%	3.637	81.326%	1.43004	0.487
P-0015081-T01-IM6	26	0.632	31.227	120.104%	5.128	81.081%	1.38564	0.54
P-0015082-T01-IM6	5	0.228	9.206	184.12%	2.193	98.074%	3.32111	0.107
P-0015083-T01-IM6	12	0.542	18.729	156.075%	3.622	85.371%	1.69159	0.509
P-0015085-T01-IM6	7	0.518	10.615	151.643%	2.612	87.067%	2.53933	0.478
P-0015112-T01-IM6	8	0.444	11.735	146.688%	2.6	91.924%	2.30975	0.367
P-0015129-T01-IM6	2	0.175	3.816	190.8%	1.398	98.854%	3.6773	0.116
P-0015141-T01-IM6	4	0.309	7.08	177.0%	1.906	95.3%	2.8755	0.241
P-0015152-T02-IM6	2	0.288	3.216	160.8%	1.465	103.591%	18.14118	0.266
P-0015195-T01-IM6	9	0.42	14.177	157.522%	3.035	91.509%	2.2495	0.336
P-0015197-T01-IM6	5	0.822	4.87	97.4%	1.587	59.983%	0.70453	0.817
P-0015213-T01-IM6	8	0.411	13.894	173.675%	2.887	91.295%	2.16524	0.336
P-0015214-T01-IM6	28	0.703	31.149	111.246%	5.424	71.221%	0.94596	0.642
P-0015215-T01-IM6	1	0.452	1.564	156.4%	0.892	89.2%	1.52308	0.443
P-0015222-T01-IM6	8	0.354	13.721	171.512%	2.649	93.656%	2.26443	0.22
P-0015226-T01-IM6	6	0.358	10.461	174.35%	2.287	93.366%	2.39667	0.265
P-0015256-T01-IM6	9	0.35	16.159	179.544%	3.63	93.726%	2.37389	0.268
P-0015269-T01-IM6	7	0.377	11.783	168.329%	2.815	93.833%	2.53881	0.311
P-0015286-T01-IM6	6	0.173	11.186	186.433%	2.813	99.455%	3.32626	0.031
P-0015300-T01-IM6	33	0.579	40.053	121.373%	5.758	82.257%	1.2086	0.387
P-0015332-T01-IM6	4	0.255	7.168	179.2%	1.958	97.9%	3.29737	0.18
P-0015348-T01-IM6	12	0.472	17.503	145.858%	3.74	88.153%	1.69435	0.391
P-0015350-T03-IM6	2	0.553	3.181	159.05%	1.206	85.277%	2.12662	0.546
P-0015352-T01-IM6	4	0.233	7.423	185.575%	1.951	97.55%	2.72096	0.134
P-0015358-T01-IM6	13	0.637	15.511	119.315%	2.778	77.048%	1.41394	0.56
P-0015359-T01-IM6	2	0.074	3.945	197.25%	1.419	100.338%	4.29435	-0.062
P-0015360-T02-IM6	14	0.476	18.63	133.071%	4.345	88.692%	2.3108	0.399
P-0015363-T02-IM6	4	0.131	7.725	193.125%	2.0	100.0%	3.58605	-0.046
P-0015368-T01-IM6	23	0.823	24.124	104.887%	4.594	56.982%	1.02491	0.804
P-0015375-T01-IM6	1	0.222	1.917	191.7%	0.976	97.6%	3.18698	0.2
P-0015388-T01-IM6	3	0.388	4.505	150.167%	1.656	95.609%	3.15833	0.359
P-0015404-T01-IM6	28	0.618	33.807	120.739%	5.667	78.587%	1.28038	0.517
P-0015413-T01-IM6	8	0.315	14.016	175.2%	2.694	95.247%	2.54632	0.158
P-0015414-T01-IM6	32	0.793	29.369	91.778%	4.837	61.43%	0.74809	0.745
P-0015431-T01-IM6	9	0.686	8.954	99.489%	2.819	84.996%	2.64472	0.663
P-0015434-T02-IM6	1	0.148	1.961	196.1%	0.989	98.9%	3.94268	0.11
P-0015435-T01-IM6	11	0.579	14.28	129.818%	3.917	81.675%	1.86399	0.545
P-0015436-T01-IM6	8	0.587	11.761	147.012%	2.587	81.808%	1.59675	0.551
P-0015440-T01-IM6	7	0.567	10.099	144.271%	2.189	82.736%	2.1638	0.52
P-0015454-T01-IM6	18	0.761	19.551	108.617%	3.308	64.875%	1.15889	0.719
P-0015470-T01-IM6	1	0.114	1.958	195.8%	0.996	99.6%	3.85384	0.07
P-0015472-T01-IM6	33	0.737	32.55	98.636%	5.04	67.959%	0.88199	0.653
P-0015489-T03-IM6	13	0.344	21.836	167.969%	3.904	94.686%	2.19913	0.179
P-0015492-T01-IM6	6	0.34	10.028	167.133%	2.33	95.122%	2.63359	0.255
P-0015524-T01-IM6	4	0.385	5.488	137.2%	2.038	101.9%	4.99321	0.352
P-0015529-T01-IM6	7	0.369	12.247	174.957%	2.794	93.133%	2.81814	0.294
P-0015556-T01-IM6	3	0.112	5.848	194.933%	1.733	100.055%	4.0212	-0.042
P-0015576-T02-IM6	3	0.181	5.754	191.8%	1.705	98.438%	3.23004	0.07
P-0015578-T01-IM6	11	0.402	17.722	161.109%	3.048	91.901%	1.97168	0.246
P-0015585-T01-IM6	4	0.263	7.45	186.25%	1.93	96.5%	2.96889	0.169
P-0015590-T01-IM6	11	0.862	8.493	77.209%	2.262	51.894%	0.93091	0.852
P-0015592-T01-IM6	4	0.304	7.095	177.375%	1.91	95.5%	2.68388	0.235
P-0015593-T01-IM6	5	0.431	7.863	157.26%	2.023	90.471%	2.17862	0.377
P-0015600-T01-IM6	3	0.274	5.584	186.133%	1.666	96.187%	3.1818	0.214
P-0015601-T02-IM6	2	0.45	2.729	136.45%	1.314	92.914%	3.49876	0.434
P-0015632-T01-IM6	7	0.354	11.633	166.186%	2.497	94.378%	2.58207	0.253
P-0015636-T01-IM6	3	0.164	5.777	192.567%	1.712	98.842%	3.63914	0.043
P-0015667-T01-IM6	7	0.403	11.984	171.2%	2.747	91.567%	2.17301	0.336
P-0015677-T01-IM6	2	0.179	3.867	193.35%	1.968	98.4%	3.40228	0.148
P-0015692-T01-IM6	8	0.24	13.651	170.638%	2.938	103.874%	3.34302	0.123
P-0015693-T01-IM6	3	0.19	5.741	191.367%	1.702	98.265%	3.36706	0.085
P-0015771-T01-IM6	1	0.179	1.933	193.3%	0.984	98.4%	3.40228	0.148
P-0015774-T01-IM6	2	0.123	3.909	195.45%	1.406	99.419%	4.04288	0.017
P-0015780-T01-IM6	6	0.32	10.625	177.083%	2.322	94.795%	2.49376	0.21
P-0015785-T01-IM6	25	0.878	18.687	74.748%	7.235	59.673%	2.62809	0.875
P-0015815-T01-IM6	6	0.28	10.798	179.967%	2.359	96.306%	2.66783	0.152
P-0015825-T01-IM6	4	0.285	7.396	184.9%	1.917	95.85%	2.80457	0.205
P-0015862-T01-IM6	6	0.242	11.013	183.55%	2.761	97.616%	2.8691	0.141
P-0015908-T01-IM6	1	0.047	1.988	198.8%	1.002	100.2%	5.09476	-0.053
P-0015921-T03-IM6	3	0.672	2.823	94.1%	1.313	75.806%	2.99001	0.66
P-0015926-T01-IM6	6	0.547	7.999	133.317%	3.156	128.843%	14.56239	0.53
P-0015929-T01-IM6	18	0.63	20.331	112.95%	4.112	77.709%	1.25505	0.56
P-0015934-T02-IM6	5	0.337	8.791	175.82%	2.106	94.183%	2.53925	0.256
P-0015936-T01-IM6	4	0.431	5.988	149.7%	2.433	121.65%	11.59577	0.412
P-0015937-T01-IM6	11	0.744	11.325	102.955%	2.41	66.841%	1.30222	0.711
P-0015950-T01-IM6	3	0.27	5.066	168.867%	1.75	101.036%	3.46868	0.231
P-0015955-T01-IM6	8	0.443	12.605	157.562%	2.538	89.732%	2.2331	0.352
P-0015970-T01-IM6	7	0.341	12.372	176.743%	2.831	94.367%	2.52926	0.257
P-0015973-T01-IM6	50	0.772	47.734	95.468%	7.302	63.556%	0.91054	0.705
P-0015987-T01-IM6	9	0.304	15.851	176.122%	2.87	95.667%	2.28619	0.11
P-0016007-T01-IM6	2	0.459	3.518	175.9%	1.287	91.005%	2.17739	0.459
P-0016016-T01-IM6	13	0.621	17.057	131.208%	3.619	78.973%	1.39903	0.577
P-0016017-T01-IM6	10	0.364	16.568	165.68%	3.519	94.049%	2.21329	0.266
P-0016021-T01-IM6	11	0.35	18.746	170.418%	3.382	93.8%	2.04149	0.177
P-0016026-T01-IM6	7	0.122	13.407	191.529%	3.028	100.933%	3.27193	-0.104
P-0016029-T01-IM6	8	0.553	12.398	154.975%	3.171	84.749%	2.01843	0.531
P-0016033-T01-IM6	33	0.707	37.2	112.727%	5.924	71.317%	1.04174	0.639
P-0016034-T01-IM6	11	0.408	17.035	154.864%	3.085	93.016%	2.17211	0.276
P-0016036-T01-IM6	10	0.589	13.11	131.1%	3.962	80.874%	1.5375	0.563
P-0016043-T01-IM6	9	0.43	14.802	164.467%	2.997	90.363%	1.97109	0.344
P-0016046-T01-IM6	4	0.396	5.562	139.05%	2.717	110.921%	2.86658	0.379
P-0016047-T01-IM6	2	0.046	3.966	198.3%	1.426	100.833%	4.881	-0.108
P-0016050-T01-IM6	12	0.424	18.999	158.325%	3.623	90.575%	1.83205	0.31
P-0016054-T01-IM6	3	0.781	3.438	114.6%	1.155	66.684%	0.86836	0.777
P-0016065-T01-IM6	6	0.468	7.939	132.317%	2.495	101.858%	4.31442	0.432
P-0016068-T01-IM6	4	0.606	4.621	115.525%	1.612	80.6%	2.58887	0.584
P-0016089-T01-IM6	19	0.538	24.586	129.4%	4.467	89.34%	1.68092	0.438
P-0016127-T01-IM6	5	0.312	8.705	174.1%	2.137	95.57%	2.17321	0.229
P-0016138-T01-IM6	5	0.281	9.177	183.54%	2.146	95.972%	2.8399	0.17
P-0016139-T01-IM6	1	0.176	1.954	195.4%	0.985	98.5%	3.77246	0.155
P-0016161-T01-IM6	1	0.179	1.933	193.3%	0.984	98.4%	3.40228	0.148
P-0016165-T01-IM6	3	0.456	4.126	137.533%	1.592	91.914%	3.21044	0.432
P-0016172-T01-IM6	37	0.674	39.707	107.316%	6.061	74.047%	0.96735	0.556
P-0016173-T01-IM6	32	0.723	31.273	97.728%	4.799	69.268%	0.92523	0.624
P-0016174-T01-IM6	14	0.735	14.464	103.314%	3.66	74.709%	2.11812	0.712
P-0016175-T01-IM6	16	0.832	15.839	98.994%	2.828	60.293%	0.7698	0.826
P-0016180-T02-IM6	30	0.589	35.57	118.567%	4.807	82.439%	1.11317	0.365
P-0016182-T01-IM6	2	0.541	2.526	126.3%	1.206	85.277%	2.65407	0.527
P-0016184-T01-IM6	2	0.086	3.937	196.85%	1.416	100.126%	4.17163	-0.044
P-0016185-T01-IM6	5	0.635	7.184	143.68%	1.779	79.559%	1.54477	0.62
P-0016199-T01-IM6	6	0.641	7.525	125.417%	1.882	76.832%	1.77339	0.609
P-0016204-T01-IM6	4	0.112	7.666	191.65%	2.054	102.7%	3.55659	0.0
P-0016213-T01-IM6	1	0.757	1.27	127.0%	0.709	70.9%	1.00768	0.757
P-0016216-T01-IM6	1	0.434	1.839	183.9%	0.934	93.4%	2.5171	0.455
P-0016221-T01-IM6	3	0.139	5.811	193.7%	1.722	99.42%	3.98152	0.001
P-0016224-T01-IM6	22	0.744	22.719	103.268%	3.665	66.913%	1.00466	0.68
P-0016234-T01-IM6	13	0.654	13.91	107.0%	2.93	75.652%	1.06939	0.593
P-0016250-T01-IM6	8	0.533	11.669	145.862%	2.684	84.876%	1.4768	0.484
P-0016259-T01-IM6	2	0.15	3.889	194.45%	1.399	98.924%	3.85964	0.061
P-0016260-T01-IM6	1	0.047	1.988	198.8%	1.002	100.2%	5.09476	-0.053
P-0016261-T01-IM6	6	0.369	9.986	166.433%	2.287	93.366%	2.68473	0.286
P-0016269-T01-IM6	12	0.34	19.918	165.983%	3.554	94.985%	2.29795	0.166
P-0016271-T01-IM6	7	0.427	10.939	156.271%	2.403	90.825%	2.37182	0.348
P-0016280-T01-IM6	1	0.105	1.973	197.3%	0.995	99.5%	4.29056	0.04
P-0016284-T01-IM6	1	0.222	1.917	191.7%	0.976	97.6%	3.18698	0.2
P-0016290-T01-IM6	11	0.554	16.477	149.791%	3.645	83.622%	1.99512	0.508
P-0016309-T01-IM6	4	0.355	7.033	175.825%	1.87	93.5%	2.57735	0.296
P-0016350-T01-IM6	3	0.497	3.969	132.3%	1.561	90.124%	3.22027	0.476
P-0016353-T01-IM6	3	0.408	5.075	169.167%	2.043	91.366%	2.41977	0.388
P-0016365-T01-IM6	90	0.762	74.9	83.222%	11.53	65.913%	0.68175	0.658
P-0016366-T01-IM6	1	0.108	1.972	197.2%	0.994	99.4%	4.26178	0.045
P-0016368-T01-IM6	2	0.065	3.952	197.6%	1.421	100.48%	4.43761	-0.076
P-0016370-T01-IM6	7	0.367	11.727	167.529%	2.469	93.319%	2.09188	0.265
P-0016375-T01-IM6	4	0.281	7.412	185.3%	1.92	96.0%	2.81913	0.199
P-0016378-T01-IM6	2	0.18	3.811	190.55%	1.396	98.712%	3.46256	0.122
P-0016398-T01-IM6	2	0.523	2.522	126.1%	1.233	87.186%	3.52307	0.509
P-0016429-T01-IM6	1	0.481	1.4	140.0%	0.888	88.8%	1.20394	0.473
P-0016431-T01-IM6	11	0.369	18.378	167.073%	3.093	93.257%	2.29052	0.183
P-0016445-T01-IM6	7	0.413	11.821	168.871%	2.412	91.165%	2.13788	0.327
